BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
195706,6,1900,195706,6,1900,,10073364,MONTANA,30,1957,June,Hail,C,9,CARBON,,6/6/57 19:00,CST,6/6/57 19:00,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,45.5,-109,,
195706,9,1730,195706,9,1730,,10073365,MONTANA,30,1957,June,Hail,C,99,TETON,,6/9/57 17:30,CST,6/9/57 17:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,47.88,-112.3,,
195706,24,1900,195706,24,1900,,10073366,MONTANA,30,1957,June,Hail,C,75,POWDER RIVER,,6/24/57 19:00,CST,6/24/57 19:00,0,0,0,0,0,0,,3,,,,,0,0,,,,,0,,,0,,,45.5,-105.58,,
195707,1,1600,195707,1,1600,,10073367,MONTANA,30,1957,July,Thunderstorm Wind,C,71,PHILLIPS,,7/1/57 16:00,CST,7/1/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,48.28,-107.5,,
195705,19,2130,195705,19,2130,,10069876,NEBRASKA,31,1957,May,Tornado,C,157,SCOTTS BLUFF,,5/19/57 21:30,CST,5/19/57 21:30,0,0,0,0,25K,0,,0,,,,F2,5.1,67,,,,,0,,,0,,,41.75,-103.12,41.78,-103.02
195705,19,2200,195705,19,2200,,10069877,NEBRASKA,31,1957,May,Tornado,C,33,CHEYENNE,,5/19/57 22:00,CST,5/19/57 22:00,0,0,0,0,25K,0,,0,,,,F1,2,33,,,,,0,,,0,,,41.32,-102.98,,
195705,20,1330,195705,20,1330,,10069878,NEBRASKA,31,1957,May,Hail,C,61,FRANKLIN,,5/20/57 13:30,CST,5/20/57 13:30,0,0,0,0,0,0,,1.25,,,,,0,0,,,,,0,,,0,,,40.28,-98.9,,
195705,20,1415,195705,20,1415,,10069879,NEBRASKA,31,1957,May,Tornado,C,181,WEBSTER,,5/20/57 14:15,CST,5/20/57 14:15,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,40.1,-98.52,,
195705,20,1417,195705,20,1417,,10069880,NEBRASKA,31,1957,May,Tornado,C,41,CUSTER,,5/20/57 14:17,CST,5/20/57 14:17,0,0,0,0,.03K,0,,0,,,,F1,2.7,300,,,,,0,,,0,,,41.43,-99.62,41.45,-99.55
195705,20,1420,195705,20,1420,,10069881,NEBRASKA,31,1957,May,Tornado,C,129,NUCKOLLS,,5/20/57 14:20,CST,5/20/57 14:20,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,40.07,-98.27,,
195705,20,1500,195705,20,1500,,10069882,NEBRASKA,31,1957,May,Tornado,C,41,CUSTER,,5/20/57 15:00,CST,5/20/57 15:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.6,-99.93,,
195705,20,1500,195705,20,1500,,10069883,NEBRASKA,31,1957,May,Hail,C,63,FRONTIER,,5/20/57 15:00,CST,5/20/57 15:00,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,40.7,-100.18,,
195705,20,1600,195705,20,1600,,10069884,NEBRASKA,31,1957,May,Tornado,C,169,THAYER,,5/20/57 16:00,CST,5/20/57 16:00,0,0,0,0,250K,0,,0,,,,F2,75.3,33,,,,,0,,,0,,,40.07,-97.5,40.7,-96.33
195705,20,1700,195705,20,1700,,10069886,NEBRASKA,31,1957,May,Tornado,C,79,HALL,,5/20/57 17:00,CST,5/20/57 17:00,0,0,0,0,0K,0,,0,,,,F2,18.2,33,,,,,0,,,0,,,40.77,-98.37,40.97,-98.13
195705,20,1720,195705,20,1720,,10069887,NEBRASKA,31,1957,May,Tornado,C,151,SALINE,,5/20/57 17:20,CST,5/20/57 17:20,0,0,0,0,25K,0,,0,,,,F2,23.9,33,,,,,0,,,0,,,40.68,-97.25,40.83,-96.83
195705,24,1930,195705,24,1930,,10069888,NEBRASKA,31,1957,May,Tornado,C,135,PERKINS,,5/24/57 19:30,CST,5/24/57 19:30,0,0,0,0,2.5K,0,,0,,,,,0,33,,,,,0,,,0,,,40.88,-101.93,,
195705,29,1500,195705,29,1500,,10069889,NEBRASKA,31,1957,May,Hail,C,133,PAWNEE,,5/29/57 15:00,CST,5/29/57 15:00,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,40.08,-96.18,,
195705,29,1600,195705,29,1600,,10069890,NEBRASKA,31,1957,May,Hail,C,97,JOHNSON,,5/29/57 16:00,CST,5/29/57 16:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,40.5,-96.18,,
195706,23,100,195706,23,100,,10095595,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,45,ELLIS,,6/23/57 1:00,CST,6/23/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.08,-99.78,,
195706,23,600,195706,23,600,,10095596,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,117,PAWNEE,,6/23/57 6:00,CST,6/23/57 6:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.28,-96.78,,
195706,23,845,195706,23,845,,10095597,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,147,WASHINGTON,,6/23/57 8:45,CST,6/23/57 8:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.5,-95.9,,
195706,30,700,195706,30,700,,10095598,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,153,WOODWARD,,6/30/57 7:00,CST,6/30/57 7:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.5,-99.4,,
195706,30,800,195706,30,800,,10095599,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,11,BLAINE,,6/30/57 8:00,CST,6/30/57 8:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.08,-98.28,,
195707,1,1630,195707,1,1630,,10073368,MONTANA,30,1957,July,Hail,C,55,MCCONE,,7/1/57 16:30,CST,7/1/57 16:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,47.28,-105.8,,
195707,1,2130,195707,1,2130,,10073369,MONTANA,30,1957,July,Hail,C,13,CASCADE,,7/1/57 21:30,CST,7/1/57 21:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,47.5,-110.8,,
195707,7,1600,195707,7,1600,,10073370,MONTANA,30,1957,July,Tornado,C,45,JUDITH BASIN,,7/7/57 16:00,CST,7/7/57 16:00,0,0,0,0,.25K,0,,0,,,,F1,1.5,20,,,,,0,,,0,,,47,-110.02,,
195707,10,1823,195707,10,1823,,10073371,MONTANA,30,1957,July,Thunderstorm Wind,C,63,MISSOULA,,7/10/57 18:23,CST,7/10/57 18:23,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,46.88,-114.08,,
195707,14,1530,195707,14,1530,,10073372,MONTANA,30,1957,July,Thunderstorm Wind,C,15,CHOUTEAU,,7/14/57 15:30,CST,7/14/57 15:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,47.78,-110.68,,
195707,14,1530,195707,14,1530,,10073373,MONTANA,30,1957,July,Thunderstorm Wind,C,85,ROOSEVELT,,7/14/57 15:30,CST,7/14/57 15:30,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,48.08,-105.3,,
195707,14,1600,195707,14,1600,,10073374,MONTANA,30,1957,July,Thunderstorm Wind,C,27,FERGUS,,7/14/57 16:00,CST,7/14/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,47.5,-109.4,,
195707,14,1605,195707,14,1605,,10073375,MONTANA,30,1957,July,Thunderstorm Wind,C,13,CASCADE,,7/14/57 16:05,CST,7/14/57 16:05,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,47.5,-111.18,,
195707,20,1600,195707,20,1600,,10073376,MONTANA,30,1957,July,Hail,C,91,SHERIDAN,,7/20/57 16:00,CST,7/20/57 16:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,48.88,-104.58,,
195707,20,1600,195707,20,1600,,10073377,MONTANA,30,1957,July,Thunderstorm Wind,C,91,SHERIDAN,,7/20/57 16:00,CST,7/20/57 16:00,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,48.88,-104.58,,
195707,21,2000,195707,21,2000,,10073378,MONTANA,30,1957,July,Hail,C,5,BLAINE,,7/21/57 20:00,CST,7/21/57 20:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,48.78,-108.4,,
195704,21,1600,195704,21,1600,,10080591,NEW MEXICO,35,1957,April,Tornado,C,41,ROOSEVELT,,4/21/57 16:00,CST,4/21/57 16:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.9,-103.1,,
195704,21,1600,195704,21,1600,,10080592,NEW MEXICO,35,1957,April,Tornado,C,41,ROOSEVELT,,4/21/57 16:00,CST,4/21/57 16:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.9,-103.1,,
195704,21,1600,195704,21,1600,,10080593,NEW MEXICO,35,1957,April,Tornado,C,41,ROOSEVELT,,4/21/57 16:00,CST,4/21/57 16:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.9,-103.1,,
195704,21,1600,195704,21,1600,,10080594,NEW MEXICO,35,1957,April,Tornado,C,41,ROOSEVELT,,4/21/57 16:00,CST,4/21/57 16:00,0,0,0,0,25K,0,,0,,,,F2,0.3,40,,,,,0,,,0,,,33.9,-103.1,,
195704,28,1630,195704,28,1630,,10080595,NEW MEXICO,35,1957,April,Hail,C,0,,,4/28/57 16:30,CST,4/28/57 16:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,31.78,-107.68,,
195704,28,1825,195704,28,1825,,10080596,NEW MEXICO,35,1957,April,Hail,C,51,SIERRA,,4/28/57 18:25,CST,4/28/57 18:25,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,32.88,-107.58,,
195705,5,1655,195705,5,1655,,10080597,NEW MEXICO,35,1957,May,Hail,C,39,RIO ARRIBA,,5/5/57 16:55,CST,5/5/57 16:55,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,36.88,-106.5,,
195705,15,2155,195705,15,2155,,10080599,NEW MEXICO,35,1957,May,Hail,C,9,CURRY,,5/15/57 21:55,CST,5/15/57 21:55,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,34.38,-103.18,,
195705,29,1605,195705,29,1605,,10069891,NEBRASKA,31,1957,May,Hail,C,63,FRONTIER,,5/29/57 16:05,CST,5/29/57 16:05,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,40.38,-100.18,,
195706,5,1600,195706,5,1600,,10069892,NEBRASKA,31,1957,June,Hail,C,87,HITCHCOCK,,6/5/57 16:00,CST,6/5/57 16:00,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,40.28,-101.28,,
195706,5,1830,195706,5,1830,,10069893,NEBRASKA,31,1957,June,Hail,C,41,CUSTER,,6/5/57 18:30,CST,6/5/57 18:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,41.38,-99.58,,
195706,5,1930,195706,5,1930,,10069894,NEBRASKA,31,1957,June,Hail,C,41,CUSTER,,6/5/57 19:30,CST,6/5/57 19:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,41.08,-99.78,,
195706,6,1500,195706,6,1500,,10069895,NEBRASKA,31,1957,June,Hail,C,161,SHERIDAN,,6/6/57 15:00,CST,6/6/57 15:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,42.7,-102.68,,
195706,6,2030,195706,6,2030,,10069896,NEBRASKA,31,1957,June,Hail,C,9,BLAINE,,6/6/57 20:30,CST,6/6/57 20:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,42,-99.9,,
195704,18,2130,195704,18,2130,,10092702,OKLAHOMA,40,1957,April,Tornado,C,57,HARMON,,4/18/57 21:30,CST,4/18/57 21:30,0,0,0,0,25K,0,,0,,,,F1,1.5,200,,,,,0,,,0,,,34.68,-99.92,,
195704,18,2200,195704,18,2200,,10092703,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,3,ALFALFA,,4/18/57 22:00,CST,4/18/57 22:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.5,-98.28,,
195706,6,2130,195706,6,2130,,10069897,NEBRASKA,31,1957,June,Tornado,C,185,YORK,,6/6/57 21:30,CST,6/6/57 21:30,0,0,0,0,2.5K,0,,0,,,,F1,4.3,33,,,,,0,,,0,,,40.93,-97.45,41,-97.42
195706,10,1800,195706,10,1800,,10069898,NEBRASKA,31,1957,June,Tornado,C,157,SCOTTS BLUFF,,6/10/57 18:00,CST,6/10/57 18:00,0,0,0,0,2.5K,0,,0,,,,F1,0.2,33,,,,,0,,,0,,,41.77,-103.67,,
195706,12,1730,195706,12,1730,,10069899,NEBRASKA,31,1957,June,Hail,C,151,SALINE,,6/12/57 17:30,CST,6/12/57 17:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,40.5,-97,,
195706,13,1820,195706,13,1820,,10069900,NEBRASKA,31,1957,June,Tornado,C,141,PLATTE,,6/13/57 18:20,CST,6/13/57 18:20,0,0,0,0,2.5K,0,,0,,,,F1,2.3,33,,,,,0,,,0,,,41.48,-97.62,41.47,-97.55
195706,13,1830,195706,13,1830,,10069901,NEBRASKA,31,1957,June,Tornado,C,23,BUTLER,,6/13/57 18:30,CST,6/13/57 18:30,0,0,0,0,2.5K,0,,0,,,,F1,0.3,33,,,,,0,,,0,,,41.12,-97.13,,
195706,15,1215,195706,15,1215,,10069902,NEBRASKA,31,1957,June,Tornado,C,1,ADAMS,,6/15/57 12:15,CST,6/15/57 12:15,0,0,0,0,.25K,0,,0,,,,F1,0.5,33,,,,,0,,,0,,,40.57,-98.42,,
195706,15,1300,195706,15,1300,,10069903,NEBRASKA,31,1957,June,Hail,C,67,GAGE,,6/15/57 13:00,CST,6/15/57 13:00,0,0,0,0,0,0,,3,,,,,0,0,,,,,0,,,0,,,40.08,-96.68,,
195706,15,1400,195706,15,1400,,10069904,NEBRASKA,31,1957,June,Tornado,C,133,PAWNEE,,6/15/57 14:00,CST,6/15/57 14:00,0,0,0,0,0K,0,,0,,,,F1,6.2,33,,,,,0,,,0,,,40.23,-96.32,40.27,-96.2
195706,15,1606,195706,15,1606,,10069905,NEBRASKA,31,1957,June,Hail,C,0,,,6/15/57 16:06,CST,6/15/57 16:06,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,41.08,-95.9,,
195706,15,1630,195706,15,1630,,10069906,NEBRASKA,31,1957,June,Hail,C,97,JOHNSON,,6/15/57 16:30,CST,6/15/57 16:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,40.38,-96.18,,
195706,15,1800,195706,15,1800,,10069907,NEBRASKA,31,1957,June,Hail,C,63,FRONTIER,,6/15/57 18:00,CST,6/15/57 18:00,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,40.7,-100.18,,
195706,15,2000,195706,15,2000,,10069908,NEBRASKA,31,1957,June,Tornado,C,109,LANCASTER,,6/15/57 20:00,CST,6/15/57 20:00,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.03,-96.82,,
195706,12,455,195706,12,455,,10096578,OKLAHOMA,40,1957,June,Tornado,C,119,PAYNE,,6/12/57 4:55,CST,6/12/57 4:55,0,0,0,0,2.5K,0,,0,,,,F1,6.8,33,,,,,0,,,0,,,36.08,-97.12,36.12,-97
195706,12,500,195706,12,500,,10096579,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,109,OKLAHOMA,,6/12/57 5:00,CST,6/12/57 5:00,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,35.38,-97.58,,
195706,12,740,195706,12,740,,10096580,OKLAHOMA,40,1957,June,Tornado,C,97,MAYES,,6/12/57 7:40,CST,6/12/57 7:40,1,0,0,0,25K,0,,0,,,,F1,8.4,33,,,,,0,,,0,,,36.43,-95.27,36.45,-95.12
195706,12,1000,195706,12,1000,,10096581,OKLAHOMA,40,1957,June,Tornado,C,17,CANADIAN,,6/12/57 10:00,CST,6/12/57 10:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.6,-98.23,,
195706,12,1700,195706,12,1700,,10096582,OKLAHOMA,40,1957,June,Hail,C,141,TILLMAN,,6/12/57 17:00,CST,6/12/57 17:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.28,-98.9,,
195706,12,1700,195706,12,1700,,10096583,OKLAHOMA,40,1957,June,Hail,C,65,JACKSON,,6/12/57 17:00,CST,6/12/57 17:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,34.7,-99.58,,
195706,12,1712,195706,12,1712,,10096584,OKLAHOMA,40,1957,June,Hail,C,65,JACKSON,,6/12/57 17:12,CST,6/12/57 17:12,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,34.7,-99.28,,
195706,12,1715,195706,12,1715,,10096585,OKLAHOMA,40,1957,June,Hail,C,9,BECKHAM,,6/12/57 17:15,CST,6/12/57 17:15,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,35.2,-99.9,,
195706,12,1800,195706,12,1800,,10096586,OKLAHOMA,40,1957,June,Hail,C,141,TILLMAN,,6/12/57 18:00,CST,6/12/57 18:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.2,-98.68,,
195706,12,2210,195706,12,2210,,10096587,OKLAHOMA,40,1957,June,Hail,C,71,KAY,,6/12/57 22:10,CST,6/12/57 22:10,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,36.78,-97.28,,
195706,14,1700,195706,14,1700,,10096588,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,35,CRAIG,,6/14/57 17:00,CST,6/14/57 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.58,-95.08,,
195706,14,1720,195706,14,1720,,10096589,OKLAHOMA,40,1957,June,Hail,C,37,CREEK,,6/14/57 17:20,CST,6/14/57 17:20,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,35.78,-96.4,,
195706,14,1800,195706,14,1800,,10096590,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,101,MUSKOGEE,,6/14/57 18:00,CST,6/14/57 18:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.78,-95.28,,
195706,15,55,195706,15,55,,10096591,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,123,PONTOTOC,,6/15/57 0:55,CST,6/15/57 0:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.78,-96.68,,
195706,22,2200,195706,22,2200,,10096592,OKLAHOMA,40,1957,June,Hail,C,139,TEXAS,,6/22/57 22:00,CST,6/22/57 22:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,36.5,-101.78,,
195706,22,2230,195706,22,2230,,10096593,OKLAHOMA,40,1957,June,Thunderstorm Wind,C,59,HARPER,,6/22/57 22:30,CST,6/22/57 22:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.78,-99.58,,
195709,10,1900,195709,10,1900,,10123839,TENNESSEE,47,1957,September,Hail,C,29,COCKE,,9/10/57 19:00,CST,9/10/57 19:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,36,-83.18,,
195709,14,1800,195709,14,1800,,10123840,TENNESSEE,47,1957,September,Thunderstorm Wind,C,163,SULLIVAN,,9/14/57 18:00,CST,9/14/57 18:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.5,-82.4,,
195709,14,1840,195709,14,1840,,10123841,TENNESSEE,47,1957,September,Thunderstorm Wind,C,65,HAMILTON,,9/14/57 18:40,CST,9/14/57 18:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35,-85.18,,
195711,8,200,195711,8,200,,10123842,TENNESSEE,47,1957,November,Tornado,C,55,GILES,,11/8/57 2:00,CST,11/8/57 2:00,0,0,0,0,2.5K,0,,0,,,,F2,4.7,133,,,,,0,,,0,,,35.2,-87.02,35.25,-86.97
195711,17,2100,195711,17,2100,,10123843,TENNESSEE,47,1957,November,Thunderstorm Wind,C,103,LINCOLN,,11/17/57 21:00,CST,11/17/57 21:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35,-86.68,,
195711,18,400,195711,18,400,,10123844,TENNESSEE,47,1957,November,Tornado,C,125,MONTGOMERY,,11/18/57 4:00,CST,11/18/57 4:00,0,0,0,0,2.5K,0,,0,,,,F1,0.1,7,,,,,0,,,0,,,36.47,-87.58,,
195711,18,1200,195711,18,1200,,10123845,TENNESSEE,47,1957,November,Thunderstorm Wind,C,157,SHELBY,,11/18/57 12:00,CST,11/18/57 12:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35,-90,,
195706,19,1600,195706,19,1600,,10077849,NORTH CAROLINA,37,1957,June,Thunderstorm Wind,C,119,MECKLENBURG,,6/19/57 16:00,CST,6/19/57 16:00,0,0,0,0,0,0,,75,,,,,0,0,,,,,0,,,0,,,35.2,-80.9,,
195706,30,1520,195706,30,1520,,10116332,SOUTH CAROLINA,45,1957,June,Thunderstorm Wind,C,17,CALHOUN,,6/30/57 15:20,CST,6/30/57 15:20,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.7,-80.68,,
195706,30,1700,195706,30,1700,,10116333,SOUTH CAROLINA,45,1957,June,Tornado,C,67,MARION,,6/30/57 17:00,CST,6/30/57 17:00,0,0,0,0,2.5K,0,,0,,,,F1,2,33,,,,,0,,,0,,,34.15,-79.25,,
195707,14,1820,195707,14,1820,,10116335,SOUTH CAROLINA,45,1957,July,Hail,C,19,CHARLESTON,,7/14/57 18:20,CST,7/14/57 18:20,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,32.78,-79.9,,
195708,4,1500,195708,4,1500,,10116336,SOUTH CAROLINA,45,1957,August,Thunderstorm Wind,C,79,RICHLAND,,8/4/57 15:00,CST,8/4/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34,-81.08,,
195708,4,1745,195708,4,1745,,10116337,SOUTH CAROLINA,45,1957,August,Thunderstorm Wind,C,69,MARLBORO,,8/4/57 17:45,CST,8/4/57 17:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.58,-79.78,,
195708,12,1722,195708,12,1722,,10116338,SOUTH CAROLINA,45,1957,August,Thunderstorm Wind,C,41,FLORENCE,,8/12/57 17:22,CST,8/12/57 17:22,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.2,-79.68,,
195708,12,1805,195708,12,1805,,10116339,SOUTH CAROLINA,45,1957,August,Thunderstorm Wind,C,41,FLORENCE,,8/12/57 18:05,CST,8/12/57 18:05,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.08,-79.9,,
195709,5,1455,195709,5,1455,,10116340,SOUTH CAROLINA,45,1957,September,Thunderstorm Wind,C,75,ORANGEBURG,,9/5/57 14:55,CST,9/5/57 14:55,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.5,-80.4,,
195705,20,2310,195705,20,2310,,10094136,OKLAHOMA,40,1957,May,Tornado,C,97,MAYES,,5/20/57 23:10,CST,5/20/57 23:10,1,0,0,0,2.5K,0,,0,,,,F3,5.2,200,,,,,0,,,0,,,35.35,-95.08,35.38,-95
195711,18,1330,195711,18,1330,,10049545,MISSISSIPPI,28,1957,November,Tornado,C,67,JONES,,11/18/57 13:30,CST,11/18/57 13:30,2,0,0,0,25K,0,,0,,,,F2,6.2,50,,,,,0,,,0,,,31.73,-89.08,31.78,-89
195711,18,1330,195711,18,1330,,10049546,MISSISSIPPI,28,1957,November,Thunderstorm Wind,C,73,LAMAR,,11/18/57 13:30,CST,11/18/57 13:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,31.28,-89.5,,
195711,18,1430,195711,18,1430,,10049547,MISSISSIPPI,28,1957,November,Tornado,C,23,CLARKE,,11/18/57 14:30,CST,11/18/57 14:30,0,0,0,0,25K,0,,0,,,,F3,9,77,,,,,0,,,0,,,31.97,-88.78,32,-88.63
195711,18,1500,195711,18,1500,,10049548,MISSISSIPPI,28,1957,November,Tornado,C,147,WALTHALL,,11/18/57 15:00,CST,11/18/57 15:00,0,0,0,0,250K,0,,0,,,,F2,1.9,77,,,,,0,,,0,,,31.05,-89.88,31.07,-89.87
195711,18,1505,195711,18,1505,,10049549,MISSISSIPPI,28,1957,November,Tornado,C,91,MARION,,11/18/57 15:05,CST,11/18/57 15:05,2,0,0,0,25K,0,,0,,,,F2,23.4,77,,,,,0,,,0,,,31.07,-89.87,31.4,-89.8
195704,20,2330,195704,20,2330,,10094074,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,111,OKMULGEE,,4/20/57 23:30,CST,4/20/57 23:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.58,-96,,
195704,21,35,195704,21,35,,10094075,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,0,,,4/21/57 0:35,CST,4/21/57 0:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.88,-95.78,,
195704,22,1700,195704,22,1700,,10094076,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,9,BECKHAM,,4/22/57 17:00,CST,4/22/57 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.2,-100,,
195704,22,1700,195704,22,1700,,10094077,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,9,BECKHAM,,4/22/57 17:00,CST,4/22/57 17:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.2,-99.78,,
195704,22,1800,195704,22,1800,,10094078,OKLAHOMA,40,1957,April,Tornado,C,65,JACKSON,,4/22/57 18:00,CST,4/22/57 18:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,34.57,-99.58,,
195704,22,1830,195704,22,1830,,10094079,OKLAHOMA,40,1957,April,Tornado,C,55,GREER,,4/22/57 18:30,CST,4/22/57 18:30,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,34.87,-99.33,,
195704,22,1901,195704,22,1901,,10094080,OKLAHOMA,40,1957,April,Tornado,C,149,WASHITA,,4/22/57 19:01,CST,4/22/57 19:01,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.12,-99.22,,
